"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.795387552E1,-3.768750191E0,-3.018750191E0,-5.381250381E1,5.402871364E1
5.796387552E1,-4.012500286E0,-3.112500191E0,-5.401875305E1,5.425692119E1
5.797387552E1,-3.900000095E0,-3.468750238E0,-5.355000305E1,5.380376433E1
5.798387552E1,-3.825000048E0,-3.337500095E0,-5.366250229E1,5.390207495E1
5.799387552E1,-3.918750048E0,-3.600000143E0,-5.351250076E1,5.377642923E1
5.800387552E1,-3.712500095E0,-3.750000238E0,-5.362500381E1,5.388400684E1
5.801387552E1,-3.787500143E0,-3.806250095E0,-5.351250076E1,5.378122753E1
5.802387552E1,-4.143750191E0,-3.712500095E0,-5.345625305E1,5.374499338E1
5.803387552E1,-4.181250095E0,-3.543750048E0,-5.347500229E1,5.375515684E1
5.804387552E1,-4.068750381E0,-3.543750048E0,-5.321250153E1,5.348535512E1
5.805387552E1,-4.125000000E0,-3.412500143E0,-5.326875305E1,5.353709774E1
5.806387552E1,-4.106250286E0,-3.431250095E0,-5.345625305E1,5.372341909E1
5.807387552E1,-3.806250095E0,-3.431250095E0,-5.325000381E1,5.349601783E1
5.808387552E1,-3.693750143E0,-3.112500191E0,-5.325000381E1,5.346862962E1
5.809387552E1,-3.525000095E0,-3.131250143E0,-5.336250305E1,5.357039374E1
5.810387552E1,-3.225000143E0,-3.150000095E0,-5.353125381E1,5.372074331E1
5.811387552E1,-3.168750048E0,-3.112500191E0,-5.383125305E1,5.401418739E1
5.812387552E1,-3.131250143E0,-3.112500191E0,-5.383125305E1,5.401200043E1
5.813387552E1,-2.943750143E0,-3.300000191E0,-5.386875153E1,5.404995890E1
5.814387552E1,-2.606250048E0,-3.412500143E0,-5.379375076E1,5.396485261E1
5.815387552E1,-2.362500191E0,-2.962500095E0,-5.426250076E1,5.439463947E1
5.816387552E1,-2.512500048E0,-2.981250048E0,-5.443125153E1,5.457070323E1
5.817387552E1,-2.606250048E0,-2.793750048E0,-5.439375305E1,5.452777228E1
5.818387552E1,-2.512500048E0,-2.643750191E0,-5.420625305E1,5.432881318E1
5.819387552E1,-2.850000143E0,-2.756250143E0,-5.433750153E1,5.448195562E1
5.820387552E1,-2.793750048E0,-2.531250000E0,-5.420625305E1,5.433718925E1
5.821387552E1,-2.737500191E0,-2.100000143E0,-5.446875381E1,5.457791724E1
5.822387552E1,-3.168750048E0,-2.306250095E0,-5.422500229E1,5.436644774E1
5.823387552E1,-3.525000095E0,-2.643750191E0,-5.420625305E1,5.438504308E1
5.824387552E1,-3.693750143E0,-2.587500095E0,-5.396250153E1,5.415062805E1
5.825387552E1,-3.543750048E0,-2.381250143E0,-5.392500305E1,5.409375630E1
5.826387552E1,-3.693750143E0,-2.568750143E0,-5.418750381E1,5.437396286E1
5.827387552E1,-3.506250143E0,-2.831250191E0,-5.366250229E1,5.385140592E1
5.828387552E1,-3.262500048E0,-2.662500143E0,-5.386875153E1,5.403309361E1
5.829387552E1,-3.581250191E0,-3.018750191E0,-5.371875381E1,5.392256223E1
5.830387552E1,-3.281250238E0,-2.700000048E0,-5.394375229E1,5.411085856E1
5.831387552E1,-3.056250095E0,-2.531250000E0,-5.390625381E1,5.405212384E1
5.832387552E1,-2.906250000E0,-2.831250191E0,-5.379375076E1,5.394654658E1
5.833387552E1,-2.737500191E0,-3.037500143E0,-5.370000076E1,5.385545837E1
5.834387552E1,-2.568750143E0,-3.037500143E0,-5.330625153E1,5.345447910E1
5.835387552E1,-2.831250191E0,-2.925000191E0,-5.325000381E1,5.340537904E1
5.836387552E1,-3.018750191E0,-3.225000143E0,-5.323125076E1,5.341422597E1
5.837387552E1,-2.475000143E0,-2.868750095E0,-5.317500305E1,5.330981432E1
5.838387552E1,-2.531250000E0,-2.850000143E0,-5.313750076E1,5.327404354E1
5.839387552E1,-2.850000143E0,-2.850000143E0,-5.291250229E1,5.306578841E1
5.840387552E1,-3.000000000E0,-2.475000143E0,-5.321250153E1,5.335443697E1
5.841387552E1,-2.925000191E0,-2.550000191E0,-5.326875305E1,5.340990712E1
5.842387552E1,-2.925000191E0,-2.400000095E0,-5.356875229E1,5.370220525E1
5.843387552E1,-3.075000048E0,-2.700000048E0,-5.341875076E1,5.357526070E1
5.844387552E1,-3.018750191E0,-2.737500191E0,-5.358750153E1,5.374222809E1
5.845387552E1,-3.450000048E0,-2.831250191E0,-5.401875305E1,5.420280582E1
5.846387552E1,-3.243750095E0,-2.756250143E0,-5.385000229E1,5.401797456E1
5.847387552E1,-3.337500095E0,-2.887500048E0,-5.401875305E1,5.419872918E1
5.848387552E1,-3.131250143E0,-3.131250143E0,-5.373750305E1,5.391965031E1
5.849387552E1,-3.206250191E0,-3.168750048E0,-5.366250229E1,5.385151037E1
5.850387552E1,-3.412500143E0,-3.000000000E0,-5.360625076E1,5.379846911E1
5.851387552E1,-3.187500238E0,-2.868750095E0,-5.373750305E1,5.390833998E1
5.852387552E1,-3.487500191E0,-2.643750191E0,-5.377500153E1,5.395278363E1
5.853387552E1,-3.750000238E0,-2.681250095E0,-5.370000076E1,5.389751094E1
5.854387552E1,-4.218750000E0,-2.962500095E0,-5.356875229E1,5.381621949E1
5.855387552E1,-4.200000286E0,-2.793750048E0,-5.358750153E1,5.382439374E1
5.856387552E1,-4.106250286E0,-2.681250095E0,-5.368125153E1,5.390479718E1
5.857387552E1,-4.031250000E0,-2.587500095E0,-5.388750076E1,5.409998957E1
5.858387552E1,-4.181250095E0,-2.831250191E0,-5.386875153E1,5.410490940E1
5.859387552E1,-3.993750095E0,-2.662500143E0,-5.409375381E1,5.430629014E1
5.860387552E1,-4.312500000E0,-2.943750143E0,-5.379375076E1,5.404656272E1
5.861387552E1,-3.843750238E0,-3.225000143E0,-5.362500381E1,5.385922461E1
5.862387552E1,-3.675000191E0,-3.243750095E0,-5.377500153E1,5.399794746E1
5.863387552E1,-3.862500191E0,-3.656250238E0,-5.353125381E1,5.379481581E1
5.864387552E1,-4.050000191E0,-3.787500143E0,-5.381250381E1,5.409744195E1
5.865387552E1,-4.593750000E0,-3.956250191E0,-5.409375381E1,5.443242284E1
5.866387552E1,-4.181250095E0,-4.162500381E0,-5.386875153E1,5.419088164E1
5.867387552E1,-4.331250191E0,-4.162500381E0,-5.364375305E1,5.397905500E1
5.868387552E1,-4.256250381E0,-4.087500095E0,-5.332500076E1,5.365052684E1
5.869387552E1,-4.200000286E0,-3.843750238E0,-5.347500229E1,5.377722834E1
5.870387552E1,-4.312500000E0,-3.618750095E0,-5.368125153E1,5.397564056E1
5.871387552E1,-4.125000000E0,-3.412500143E0,-5.377500153E1,5.404083244E1
5.872387552E1,-3.975000143E0,-3.337500095E0,-5.360625076E1,5.385693692E1
5.873387552E1,-3.618750095E0,-3.131250143E0,-5.313750076E1,5.335254508E1
5.874387552E1,-3.600000143E0,-2.756250143E0,-5.360625076E1,5.379764899E1
5.875387552E1,-3.337500095E0,-2.756250143E0,-5.381250381E1,5.398630742E1
5.876387552E1,-2.887500048E0,-2.756250143E0,-5.422500229E1,5.437173388E1
5.877387552E1,-3.375000238E0,-2.681250095E0,-5.422500229E1,5.439605318E1
5.878387552E1,-3.393750191E0,-2.756250143E0,-5.405625153E1,5.423276486E1
5.879387552E1,-3.075000048E0,-2.362500191E0,-5.426250076E1,5.440088254E1
5.880387552E1,-3.318750143E0,-2.681250095E0,-5.426250076E1,5.442997514E1
5.881387552E1,-3.206250191E0,-2.606250048E0,-5.420625305E1,5.436350292E1
5.882387552E1,-3.356250048E0,-2.662500143E0,-5.394375229E1,5.411360025E1
5.883387552E1,-3.675000191E0,-2.943750143E0,-5.381250381E1,5.401811602E1
5.884387552E1,-3.506250143E0,-2.812500000E0,-5.385000229E1,5.403727133E1
5.885387552E1,-3.281250238E0,-2.943750143E0,-5.362500381E1,5.380588539E1
5.886387552E1,-3.187500238E0,-2.943750143E0,-5.345625305E1,5.363205024E1
5.887387552E1,-3.487500191E0,-3.318750143E0,-5.334375381E1,5.356055294E1
5.888387552E1,-3.356250048E0,-3.225000143E0,-5.310000229E1,5.330361417E1
5.889387552E1,-3.487500191E0,-3.168750048E0,-5.334375381E1,5.355146782E1
5.890387552E1,-3.468750238E0,-3.225000143E0,-5.345625305E1,5.366566728E1
5.891387552E1,-3.187500238E0,-2.793750048E0,-5.362500381E1,5.379225066E1
5.892387552E1,-3.506250143E0,-2.850000143E0,-5.370000076E1,5.388976130E1
5.893387552E1,-3.375000238E0,-2.643750191E0,-5.370000076E1,5.387086526E1
5.894387552E1,-3.356250048E0,-2.625000000E0,-5.390625381E1,5.407438617E1
5.895387552E1,-3.075000048E0,-2.625000000E0,-5.394375229E1,5.409505210E1
5.896387552E1,-2.850000143E0,-2.381250143E0,-5.398125076E1,5.410885590E1
5.897387552E1,-3.075000048E0,-2.568750143E0,-5.392500305E1,5.407365400E1
5.898387552E1,-3.000000000E0,-2.550000191E0,-5.390625381E1,5.404985385E1
5.899387552E1,-3.112500191E0,-2.606250048E0,-5.396250153E1,5.411498653E1
5.900387552E1,-3.075000048E0,-2.756250143E0,-5.362500381E1,5.378376683E1
5.901387552E1,-3.150000095E0,-2.887500048E0,-5.386875153E1,5.403797320E1
5.902387552E1,-3.318750143E0,-3.000000000E0,-5.388750076E1,5.407288453E1
5.903387552E1,-3.187500238E0,-3.000000000E0,-5.379375076E1,5.397154601E1
5.904387552E1,-3.300000191E0,-2.943750143E0,-5.368125153E1,5.386308970E1
5.905387552E1,-3.281250238E0,-3.075000048E0,-5.341875076E1,5.360769685E1
5.906387552E1,-3.056250095E0,-3.112500191E0,-5.321250153E1,5.339099775E1
5.907387552E1,-3.337500095E0,-3.168750048E0,-5.319375229E1,5.339246357E1
5.908387552E1,-3.337500095E0,-2.793750048E0,-5.328750229E1,5.346495905E1
5.909387552E1,-3.318750143E0,-2.512500048E0,-5.317500305E1,5.333767626E1
5.910387552E1,-3.131250143E0,-2.381250143E0,-5.296875381E1,5.311463038E1
5.911387552E1,-3.000000000E0,-2.268750191E0,-5.326875305E1,5.340137900E1
5.912387552E1,-3.037500143E0,-2.362500191E0,-5.358750153E1,5.372548868E1
5.913387552E1,-2.943750143E0,-2.400000095E0,-5.379375076E1,5.392766717E1
5.914387552E1,-3.075000048E0,-2.325000048E0,-5.390625381E1,5.404392150E1
5.915387552E1,-2.625000000E0,-2.250000000E0,-5.373750305E1,5.384860592E1
5.916387552E1,-2.418750048E0,-2.512500048E0,-5.373750305E1,5.385055471E1
5.917387552E1,-2.681250095E0,-3.018750191E0,-5.356875229E1,5.372069598E1
5.918387552E1,-2.718750000E0,-2.887500048E0,-5.371875381E1,5.386495864E1
5.919387552E1,-3.412500143E0,-2.793750048E0,-5.368125153E1,5.386211063E1
5.920387552E1,-3.487500191E0,-2.812500000E0,-5.366250229E1,5.384920580E1
5.921387552E1,-3.675000191E0,-2.775000095E0,-5.356875229E1,5.376632286E1
5.922387552E1,-4.368750095E0,-3.131250143E0,-5.347500229E1,5.374445622E1
5.923387552E1,-4.575000286E0,-3.337500095E0,-5.355000305E1,5.384860594E1
5.924387552E1,-4.631250381E0,-3.300000191E0,-5.368125153E1,5.398161953E1
5.925387552E1,-4.443750381E0,-3.262500048E0,-5.353125381E1,5.381436573E1
5.926387552E1,-4.650000095E0,-3.431250095E0,-5.341875076E1,5.373042817E1
5.927387552E1,-4.312500000E0,-3.543750048E0,-5.300625229E1,5.329933022E1
5.928387552E1,-4.068750381E0,-3.562500238E0,-5.311875153E1,5.339333199E1
5.929387552E1,-3.975000143E0,-3.450000048E0,-5.310000229E1,5.336022273E1
5.930387552E1,-3.318750143E0,-3.112500191E0,-5.311875153E1,5.331325842E1
5.931387552E1,-3.206250191E0,-3.037500143E0,-5.313750076E1,5.332073175E1
5.932387552E1,-3.468750238E0,-3.187500238E0,-5.296875381E1,5.317782683E1
5.933387552E1,-3.318750143E0,-3.150000095E0,-5.306250381E1,5.325942090E1
5.934387552E1,-3.337500095E0,-3.150000095E0,-5.325000381E1,5.344739763E1
5.935387552E1,-2.925000191E0,-2.906250000E0,-5.345625305E1,5.361504365E1
5.936387552E1,-3.093750238E0,-2.775000095E0,-5.325000381E1,5.341193520E1
5.937387552E1,-3.281250238E0,-3.112500191E0,-5.334375381E1,5.353513175E1
5.938387552E1,-3.225000143E0,-3.075000048E0,-5.340000153E1,5.358559894E1
5.939387552E1,-3.468750238E0,-3.243750095E0,-5.325000381E1,5.346136034E1
5.940387552E1,-3.281250238E0,-3.168750048E0,-5.338125229E1,5.357579375E1
5.941387552E1,-3.075000048E0,-2.962500095E0,-5.355000305E1,5.371996704E1
5.942387552E1,-3.000000000E0,-3.037500143E0,-5.345625305E1,5.362646173E1
5.943387552E1,-3.000000000E0,-3.075000048E0,-5.349375153E1,5.366597691E1
5.944387552E1,-3.075000048E0,-3.131250143E0,-5.364375305E1,5.382297459E1
5.945387552E1,-2.793750048E0,-2.925000191E0,-5.356875229E1,5.372124242E1
5.946387552E1,-2.925000191E0,-2.868750095E0,-5.371875381E1,5.387476092E1
5.947387552E1,-2.812500000E0,-2.437500000E0,-5.390625381E1,5.403457933E1
5.948387552E1,-2.625000000E0,-2.193750143E0,-5.392500305E1,5.403340743E1
5.949387552E1,-2.700000048E0,-2.362500191E0,-5.392500305E1,5.404421673E1
5.950387552E1,-2.381250143E0,-2.268750191E0,-5.396250153E1,5.406264099E1
5.951387552E1,-3.000000000E0,-2.250000000E0,-5.422500229E1,5.435451567E1
5.952387552E1,-3.018750191E0,-2.156250000E0,-5.392500305E1,5.405245805E1
5.953387552E1,-3.018750191E0,-1.931250095E0,-5.388750076E1,5.400653033E1
5.954387552E1,-3.318750143E0,-2.006250143E0,-5.396250153E1,5.410167015E1
5.955387552E1,-3.543750048E0,-2.287500143E0,-5.386875153E1,5.403363038E1
5.956387552E1,-3.787500143E0,-2.437500000E0,-5.383125305E1,5.401935180E1
5.957387552E1,-3.993750095E0,-2.306250095E0,-5.383125305E1,5.402844283E1
5.958387552E1,-4.368750095E0,-2.325000048E0,-5.392500305E1,5.415161638E1
5.959387552E1,-4.012500286E0,-2.550000191E0,-5.377500153E1,5.398475200E1
5.960387552E1,-4.106250286E0,-2.625000000E0,-5.418750381E1,5.440622654E1
5.961387552E1,-4.200000286E0,-2.568750143E0,-5.405625153E1,5.427998534E1
5.962387552E1,-3.750000238E0,-2.643750191E0,-5.398125076E1,5.417589271E1
5.963387552E1,-3.675000191E0,-2.756250143E0,-5.400000381E1,5.419504547E1
5.964387552E1,-3.618750095E0,-2.850000143E0,-5.400000381E1,5.419610932E1
5.965387552E1,-3.337500095E0,-2.550000191E0,-5.383125305E1,5.399486284E1
5.966387552E1,-3.018750191E0,-2.306250095E0,-5.379375076E1,5.392772259E1
5.967387552E1,-3.393750191E0,-2.193750143E0,-5.375625229E1,5.390792836E1
5.968387552E1,-3.618750095E0,-2.212500095E0,-5.353125381E1,5.369902833E1
5.969387552E1,-3.318750143E0,-2.212500095E0,-5.379375076E1,5.394142082E1
5.970387552E1,-3.600000143E0,-2.175000191E0,-5.398125076E1,5.414486181E1
5.971387552E1,-3.581250191E0,-2.156250000E0,-5.383125305E1,5.399331970E1
5.972387552E1,-3.393750191E0,-2.006250143E0,-5.386875153E1,5.401282228E1
5.973387552E1,-3.731250048E0,-2.306250095E0,-5.400000381E1,5.417786844E1
5.974387552E1,-3.675000191E0,-2.456250191E0,-5.394375229E1,5.412455268E1
5.975387552E1,-3.600000143E0,-2.700000048E0,-5.394375229E1,5.413112240E1
5.976387552E1,-3.018750191E0,-2.700000048E0,-5.377500153E1,5.392729960E1
5.977387552E1,-2.962500095E0,-2.681250095E0,-5.400000381E1,5.414763080E1
5.978387552E1,-2.868750095E0,-2.906250000E0,-5.349375153E1,5.364939392E1
5.979387552E1,-2.512500048E0,-2.775000095E0,-5.362500381E1,5.375550498E1
5.980387552E1,-2.925000191E0,-2.868750095E0,-5.364375305E1,5.379997765E1
5.981387552E1,-2.887500048E0,-2.925000191E0,-5.373750305E1,5.389445720E1
5.982387552E1,-3.468750238E0,-3.075000048E0,-5.362500381E1,5.382498386E1
5.983387552E1,-3.637500048E0,-3.206250191E0,-5.345625305E1,5.367571553E1
5.984387552E1,-3.750000238E0,-3.225000143E0,-5.356875229E1,5.379660165E1
5.985387552E1,-4.087500095E0,-3.412500143E0,-5.313750076E1,5.340362161E1
5.986387552E1,-4.368750095E0,-3.543750048E0,-5.323125076E1,5.352765827E1
5.987387552E1,-4.818750381E0,-3.581250191E0,-5.334375381E1,5.368055308E1
5.988387552E1,-4.818750381E0,-3.393750191E0,-5.321250153E1,5.353791380E1
5.989387552E1,-4.725000381E0,-3.075000048E0,-5.310000229E1,5.339842223E1
5.990387552E1,-4.537500381E0,-3.112500191E0,-5.332500076E1,5.360813626E1
5.991387552E1,-4.425000191E0,-2.906250000E0,-5.321250153E1,5.347520205E1
5.992387552E1,-4.481250286E0,-2.981250048E0,-5.341875076E1,5.368922042E1
5.993387552E1,-4.256250381E0,-2.812500000E0,-5.351250076E1,5.375512591E1
5.994387552E1,-3.862500191E0,-2.381250143E0,-5.356875229E1,5.376058483E1
5.995387552E1,-3.843750238E0,-2.531250000E0,-5.332500076E1,5.352324120E1
5.996387552E1,-3.787500143E0,-2.550000191E0,-5.330625153E1,5.350144026E1
5.997387552E1,-4.031250000E0,-2.793750048E0,-5.349375153E1,5.371812979E1
5.998387552E1,-3.825000048E0,-2.681250095E0,-5.323125076E1,5.343580995E1
5.999387552E1,-3.412500143E0,-2.512500048E0,-5.332500076E1,5.349311657E1
6.000387552E1,-3.356250048E0,-2.362500191E0,-5.310000229E1,5.325838962E1
6.001387552E1,-3.187500238E0,-2.381250143E0,-5.325000381E1,5.339844020E1
6.002387552E1,-3.075000048E0,-2.475000143E0,-5.306250381E1,5.320912104E1
6.003387552E1,-2.831250191E0,-2.287500143E0,-5.304375076E1,5.316848813E1
6.004387552E1,-2.906250000E0,-2.437500000E0,-5.311875153E1,5.325400885E1
6.005387552E1,-2.887500048E0,-2.550000191E0,-5.295000076E1,5.308994950E1
6.006387552E1,-2.700000048E0,-2.400000095E0,-5.315625381E1,5.327886373E1
6.007387552E1,-2.962500095E0,-2.662500143E0,-5.353125381E1,5.367923666E1
6.008387552E1,-2.981250048E0,-2.681250095E0,-5.351250076E1,5.366250732E1
6.009387552E1,-3.168750048E0,-2.512500048E0,-5.358750153E1,5.373987303E1
6.010387552E1,-3.487500191E0,-2.718750000E0,-5.364375305E1,5.382570483E1
6.011387552E1,-3.412500143E0,-2.737500191E0,-5.366250229E1,5.384053507E1
6.012387552E1,-3.112500191E0,-2.418750048E0,-5.388750076E1,5.403147923E1
6.013387552E1,-2.850000143E0,-2.137500048E0,-5.415000153E1,5.426706250E1
6.014387552E1,-3.112500191E0,-2.137500048E0,-5.411250305E1,5.424407387E1
6.015387552E1,-3.225000143E0,-2.043750048E0,-5.381250381E1,5.394778130E1
6.016387552E1,-3.206250191E0,-2.193750143E0,-5.407500076E1,5.421437344E1
6.017387552E1,-3.450000048E0,-2.231250048E0,-5.400000381E1,5.415608358E1
6.018387552E1,-3.975000143E0,-2.043750048E0,-5.394375229E1,5.412860567E1
6.019387552E1,-4.181250095E0,-1.950000048E0,-5.445000076E1,5.464510898E1
6.020387552E1,-4.481250286E0,-2.156250000E0,-5.403750229E1,5.426585180E1
6.021387552E1,-4.706250191E0,-2.175000191E0,-5.377500153E1,5.402434827E1
6.022387552E1,-4.743750095E0,-2.343750000E0,-5.383125305E1,5.409066587E1
6.023387552E1,-4.612500191E0,-2.231250048E0,-5.366250229E1,5.390656534E1
6.024387552E1,-4.556250095E0,-2.268750191E0,-5.334375381E1,5.358603095E1
6.025387552E1,-4.293750286E0,-2.606250048E0,-5.311875153E1,5.335569880E1
6.026387552E1,-3.750000238E0,-2.737500191E0,-5.323125076E1,5.343334602E1
6.027387552E1,-3.768750191E0,-2.831250191E0,-5.300625229E1,5.321543232E1
6.028387552E1,-3.562500238E0,-2.850000143E0,-5.289375305E1,5.309014052E1
6.029387552E1,-3.431250095E0,-2.981250048E0,-5.308125305E1,5.327551740E1
6.030387552E1,-3.356250048E0,-2.831250191E0,-5.289375305E1,5.307569598E1
6.031387552E1,-3.600000143E0,-2.906250000E0,-5.315625381E1,5.335722641E1
6.032387552E1,-4.012500286E0,-2.831250191E0,-5.343750381E1,5.366267744E1
6.033387552E1,-4.237500191E0,-2.662500143E0,-5.336250305E1,5.359666078E1
6.034387552E1,-4.406250000E0,-2.418750048E0,-5.343750381E1,5.367338451E1
6.035387552E1,-4.706250191E0,-2.662500143E0,-5.308125305E1,5.335594740E1
6.036387552E1,-4.612500191E0,-2.625000000E0,-5.355000305E1,5.381234626E1
6.037387552E1,-4.912500381E0,-2.568750143E0,-5.321250153E1,5.350048089E1
6.038387552E1,-4.987500191E0,-2.625000000E0,-5.319375229E1,5.349150461E1
6.039387552E1,-4.687500000E0,-2.550000191E0,-5.302500153E1,5.329283201E1
6.040387552E1,-4.537500381E0,-2.643750191E0,-5.272500229E1,5.298588672E1
6.041387552E1,-4.406250000E0,-2.475000143E0,-5.291250229E1,5.315330247E1
6.042387552E1,-4.256250381E0,-2.400000095E0,-5.280000305E1,5.302561636E1
6.043387552E1,-3.600000143E0,-1.912500024E0,-5.295000076E1,5.310668732E1
6.044387552E1,-3.731250048E0,-1.781250119E0,-5.306250381E1,5.322334441E1
6.045387552E1,-3.618750095E0,-1.668750048E0,-5.285625076E1,5.300625740E1
6.046387552E1,-3.543750048E0,-1.650000095E0,-5.280000305E1,5.294450856E1
6.047387552E1,-3.618750095E0,-1.725000024E0,-5.313750076E1,5.328850687E1
6.048387552E1,-3.318750143E0,-1.331250072E0,-5.328750229E1,5.340734247E1
6.049387552E1,-3.693750143E0,-1.443750024E0,-5.334375381E1,5.349097377E1
6.050387552E1,-4.068750381E0,-1.687500119E0,-5.325000381E1,5.343187525E1
6.051387552E1,-4.256250381E0,-1.912500024E0,-5.345625305E1,5.365952212E1
6.052387552E1,-4.537500381E0,-2.043750048E0,-5.308125305E1,5.331402489E1
6.053387552E1,-4.406250000E0,-2.193750143E0,-5.355000305E1,5.377574179E1
6.054387552E1,-4.762500286E0,-2.175000191E0,-5.371875381E1,5.397329475E1
6.055387552E1,-4.818750381E0,-2.043750048E0,-5.336250305E1,5.361859753E1
6.056387552E1,-5.043750286E0,-2.175000191E0,-5.355000305E1,5.383096571E1
6.057387552E1,-5.193750381E0,-2.250000000E0,-5.349375153E1,5.379236930E1
6.058387552E1,-4.818750381E0,-2.081250191E0,-5.370000076E1,5.395592682E1
6.059387552E1,-4.593750000E0,-2.118750095E0,-5.356875229E1,5.380708934E1
6.060387552E1,-4.368750095E0,-2.118750095E0,-5.345625305E1,5.367630827E1
6.061387552E1,-4.537500381E0,-2.156250000E0,-5.360625076E1,5.384114082E1
6.062387552E1,-4.106250286E0,-2.362500191E0,-5.347500229E1,5.368443507E1
6.063387552E1,-4.012500286E0,-2.343750000E0,-5.381250381E1,5.401276599E1
6.064387552E1,-3.675000191E0,-2.231250048E0,-5.358750153E1,5.375969143E1
6.065387552E1,-2.850000143E0,-1.987500072E0,-5.356875229E1,5.368131778E1
6.066387552E1,-3.037500143E0,-1.950000048E0,-5.358750153E1,5.370893061E1
6.067387552E1,-3.281250238E0,-1.668750048E0,-5.368125153E1,5.380732381E1
6.068387552E1,-2.925000191E0,-1.556250095E0,-5.379375076E1,5.389568778E1
6.069387552E1,-2.887500048E0,-1.425000072E0,-5.385000229E1,5.394618641E1
6.070387552E1,-3.225000143E0,-1.087500095E0,-5.407500076E1,5.418199876E1
6.071387552E1,-2.850000143E0,-1.087500095E0,-5.381250381E1,5.389889353E1
6.072387552E1,-3.187500238E0,-1.537500024E0,-5.345625305E1,5.357326810E1
6.073387552E1,-3.525000095E0,-1.668750048E0,-5.405625153E1,5.419675896E1
6.074387552E1,-3.506250143E0,-1.818750024E0,-5.452500153E1,5.466788301E1
6.075387552E1,-3.187500238E0,-1.950000048E0,-5.445000076E1,5.457806557E1
6.076387552E1,-3.487500191E0,-1.968750119E0,-5.446875381E1,5.461578322E1
6.077387552E1,-3.112500191E0,-2.081250191E0,-5.435625076E1,5.448505535E1
6.078387552E1,-3.131250143E0,-2.362500191E0,-5.446875381E1,5.460980935E1
6.079387552E1,-3.506250143E0,-2.437500000E0,-5.448750305E1,5.465458064E1
6.080387552E1,-3.431250095E0,-2.081250191E0,-5.521875381E1,5.536439156E1
6.081387552E1,-3.300000191E0,-1.968750119E0,-5.465625381E1,5.479116771E1
6.082387552E1,-3.075000048E0,-2.025000095E0,-5.420625305E1,5.433115240E1
6.083387552E1,-3.206250191E0,-2.062500000E0,-5.424375153E1,5.437755535E1
6.084387552E1,-3.112500191E0,-2.325000048E0,-5.433750153E1,5.447620907E1
6.085387552E1,-3.000000000E0,-2.250000000E0,-5.435625076E1,5.448545216E1
6.086387552E1,-2.475000143E0,-2.306250095E0,-5.422500229E1,5.433042691E1
6.087387552E1,-2.456250191E0,-2.175000191E0,-5.433750153E1,5.443645711E1
